partner_id,Type,is_remit,is_invoice_entity,is_facility,Alias,company_id,address,adderess2,city,state,zip,country,Contact,Phone,Email
OCTAL,Remit,,,,INVOICE,OCTAL,5399 E. Provident Drive,,45246,OH,45246,,Cameron Warren,(513) 881-6117,cwarren@octal.com
OMEGA PLASTICS LLC,Inv/Remit,,,,INVOICE,OMEGA PLASTICS LLC,2636 Byington Solway Rd,,Knoxville,TN,37931,United States,Blake Rolen,865-690-2211,brolen@omegaplastics.com; ap@omegaplastics.com
OMNISOURCE,Remit,,,,PRIMARY,OMNISOURCE,23679 Network Place,,Chicago,IL,60673-1236,,Dan Byron,(419) 227-3411,DByron@omnisource.com; Eugene.Niuh@omnisource.com; Austin.Marsh@omnisource.com;DByron@omnisource.com; Eugene.Niuh@omnisource.com; Austin.Marsh@omnisource.com
OMNISOURCE,Location,,,,OMNISOURCE,OMNISOURCE,1610 E. 4th St.,,Lima,OH,45804,United States,Dan Byron,(419) 227-3411,DByron@omnisource.com
OMNISOURCE ELECTRONICS RECYCLING,Invoice,,,,INVOICE,OMNISOURCE ELECTRONICS RECYCLING,219 Murray St.,,Fort Wayne,IN,46803,,Eugene Niuh,(260) 456-0512,Eugene.Niuh@omnisource.com; Austin.Marsh@omnisource.com; Lindsay.Mergy@omnisource.com; ab@scrapmanagement.com
OMNISOURCE ELECTRONICS RECYCLING,Location,,,,"COLUMBUS, IN",OMNISOURCE - IN,15200 S Jonesville Rd,,Columbus,IN,47201,,Eugene Niuh,(260) 456- 0512,Eugene.Niuh@omnisource.com;Eugene.Niuh@omnisource.com
OMNISOURCE ELECTRONICS RECYCLING,Location,,,,EAST FISHKILL NY,MOPAR STELLANTIS For OMNISOURCE,32 Patriot Way,,East Fishkill,NY,12533,,,,
OMNISOURCE ELECTRONICS RECYCLING,Location,,,,GARRETT IN,Prince Manufacturing,320 North Taylor Rd,,Garrett,IN,46738,United States,Cindy Smith,260-357-4484,Eugene.Niuh@omnisource.com
OMNISOURCE ELECTRONICS RECYCLING,Location,,,,"HARRISON, AR",NATIONAL A/C,231 West Industrial Park Road,,Harrison,AR,72601,,Eugene Niuh,(260) 456- 0512,Eugene.Niuh@omnisource.com;;Eugene.Niuh@omnisource.com;
OMNISOURCE ELECTRONICS RECYCLING,Location,,,,"HENDERSON, KY",GIBBS For Omnisource,369 Community Drive,,Henderson,KY,42420,,,,
OMNISOURCE ELECTRONICS RECYCLING,Location,,,,INDIANAPOLIS IN,Batesville Logistics for Omnisource,5770 Decatur Blvd,,Indianapolis,IN,46241,,,,
OMNISOURCE ELECTRONICS RECYCLING,Location,,,,OPELIKA AL,HL Mando America Corp for OMNISOURCE,4201 Northpark Dr,,Opelika,AL,36801,,Austin Marsh,260.422.5541,Austin.Marsh@omnisource.com;Austin.Marsh@omnisource.com;Austin.Marsh@omnisource.com
OMNISOURCE - IN,Remit,,,,PRIMARY ADDRESS,OMNISOURCE - IN,PO BOX 854408,,"MINNEAPOLIS,",MN,55485-4408,,,,
OMNISOURCE - IN,Location,,,,"SEYMOUR, IN",OMNISOURCE - IN,2209 Killion Ave,,Seymour,IN,47274,,Eugene Niuh,(260) 456- 0512,Eugene.Niuh@omnisource.com;Eugene.Niuh@omnisource.com
ONE SUN NURSERY,Remit,,,,PRIMARY,ONE SUN NURSERY,116 Marlboro Rd,,Bridgeton,NJ,8302,,aa,(856) 459-2837,aa@scrapmanagement.com
ONEIDA HERKIMER COUNTY,Remit,,,,PRIMARY,ONEIDA HERKIMER COUNTY,1600 Genesee St,,Utica,NY,13502,,Beth Scoones,(315) 733-1224,beths@ohswa.org;beths@ohswa.org
ONEIDA HERKIMER COUNTY,Location,,,,ONEIDA HERKIMER COUNTY,ONEIDA HERKIMER COUNTY,80 Leland Ave,,Utica,NY,13502,United States,Beth Scoones,315-733-1224,beths@ohswa.org
OPR SYSTEMS INC,Remit,,,,INVOICE,OPR SYSTEMS INC,235 Andover St.,,Wilmington,MA,1887,,Dave Cameron,(978) 694-1450,dcameron@oprsystems.com; hwray@oprsystems.com; creyes@oprsystems.com
ORE RECOVERED MATERIAL,Remit,,,,PRIMARY,ORE RECOVERED MATERIAL,P. O. Box 1181,,Clinton,AR,72031,,Martha Treece,(800) 518-7251,ore@artelco.com
ORE RECOVERED MATERIAL,Location,,,,ORE RECOVERED MATERIAL,GREENSOURCE RECYCLING,24087 highway 164,,Clarksville,AR,72830,United States,Martha Treece,800-518-7251,ore@artelco.com
ORIGINAL MATRESS FACTORY,Remit,,,,PRIMARY,ORIGINAL MATRESS FACTORY,4930 STATE ROAD,,CLEVELAND,OH,44134,,aa,(222) 222-2222,aa@scrapmanagement.com
ORLANDO RECYCLING,Remit,,,,INVOICE,ORLANDO RECYCLING,5303 N Orange Blossom Trail,,Orlando,FL,32810,,Leo Bitetto,(407) 872-1595,leo@orlando-recycling.com; ib@scrapmanagement.com
OUTAGAMIE COUNTY RECYCLING,Remit,,,,PRIMARY,OUTAGAMIE COUNTY RECYCLING,1419 Holland Road,,Appleton,WI,54911-8985,,Patty Adams-Kumar,(920) 832-4710,patty.adams@outagamie.org; lm@scrapmanagement.com
OVERBEY PLASTICS,Remit,,,,INVOICE,OVERBEY PLASTICS,10676 Township Road 80,,Lewistown,OH,43333,,Brad,(937) 843-2972,brad@overbeyplastics.com; aa@ucsincny.com
OVERDEVEST NURSERY LP,Remit,,,,INVOICE,OVERDEVEST NURSERY LP,578 Bowentown Rd,,Bridgeton,NJ,8302,,Phil,(856) 451-3179,phil@overdevst-nurseries.com; aa@scrapmanagement.com
P&H PROPERTIES LLC,Remit,,,,INVOICE,P&H PROPERTIES LLC,PO Box 18457,,Hattiesburg,MS,39404,,Randy James,(615) 790-8501,randywcmrf@aol.com
P&H PROPERTIES LLC,Location,,,,WILLIAMSON COUNTY RECYCLING,WILLIAMSON COUNTY RECYCLING,420 Century Court,,Franklin,TN,37064,,randywcmrf,(615) 790-8501,randywcmrf@aol.com
P&R TRUCKING INC,Remit,,,,PRIMARY,P&R TRUCKING INC,740 Julie Ann Way,,Oakland,CA,94621,,Donna Garwood,(510) 839-1602,Dispatch dispatch@pandrtrucking.com;Dispatch dispatch@pandrtrucking.com
PACIFIC PALLET EXCHANGE INC,Remit,,,,INVOICE,PACIFIC PALLET EXCHANGE INC,3315 51St. Ave,,Sacramento,CA,958233,,Brady Justice,916-448-5589,bradyjustice12@gmail.com; ib@scrapmanagement.com; celia@pacificpalletexchange.com
PACKAGING PARTNERS LTD,Remit,,,,INVOICE,PACKAGING PARTNERS LTD,10700 W. Venture Dr,,Franklin,WI,54751,United States,Sandy Jahns,404-427-4510 X103,sandyj@wpack.com; lm@scrapmanagement.com
PACKIQ,Remit,,,,INVOICE,PACKIQ,2274 Volvo Car Drive,,Ridgeville,SC,29472,,David A. Vega,,dvega@packiq.com; ib@scrapmanagement.com
PADNOS - C,Inv/Remit,,,,INVOICE,PADNOS,PO Box 638748,,Cincinnati,OH,45263-8748,,Scott Nyhuis,616.551.5975,scott.nyhuis@padnos.com; fulfillment@padnos.com; ab@scrapmanagement.com
PADNOS - C,Location,,,,BRAINERD MN,PADNOS - C,1021 Madison Street,,Brainerd,MN,56401,,Brandon Plaggemeyer,,Brandon.Plaggemeyer@padnos.com
PADNOS - C,Location,,,,"CANTON, OH",NEXT GENERATION,404 5th Street SE,,Canton,OH,44706,,,,
PADNOS - C,Location,,,,"FREMONT, IN",PADNOS,803 S Reed Road,,Fremont,IN,46737,,,,
PADNOS - C,Location,,,,GRAND RAPIDS,PADNOS,1060 Hall Street,,Grand Rapids,MI,49503,,,,
PADNOS - C,Location,,,,"GRANDVILLE, MI",GRANDVILLE RECYCLING,3485 Viaduct St SW,,Grandville,MI,49418,United States,,,
PADNOS - C,Location,,,,"WYOMING, MI",PADNOS,500 West 44th Street,,Wyoming,MI,49548,United States,Scott Nyhuis,,scott.nyhuis@padnos.com
PALADIN FREIGHT,Primary,,,,INVOICE,PALADIN FREIGHT,4895 Outland Center Dr.,Suite 102,Memphis,TN,38118,,Krista Crabtree,901-791-0751,krista@paladinfreight.com
PALADIN FREIGHT,Remit,,,,PRIMARY ADDRESS,PALADIN FREIGHT,PO BOX 241268,,Memphis,TN,38124-1268,,,,
PALKING INC,Remit,,,,INVOICE,PALKING INC,PO Box 442264,,Jacksonville,FL,32222,,Bonnie Quasnick,(904) 358- 7135,bonnieq@palking.com; lm@scrapmanagement.com
PALKING INC,Location,,,,OLD KINGS ROAD - JAX,PALKING INC,8220 Old Kings Rd,,Jacksonville,FL,32219,,Bonnie Quasnick,(904) 358- 7135,bonnieq@palking.com; lm@ucsincny.com
PALLET CENTRAL ENTERPRISES INC,Remit,,,,INVOICE,PALLET CENTRAL ENTERPRISES INC,PO Box 13549,,Atlanta,GA,30324,United States,Al Longman / Mike Schweitz,(404) 564-9703,alongman@palletcentralent.com; jhumber@palletcentralent.com; ib@scrapmanagement.com; mschwietz@palletcentralent.com
PALLET CENTRAL ENTERPRISES INC,Location,,,,SHAKOPEE MN,"PALLET CENTRAL ENTERPRISES, INC.",Please advise,,Shakopee,MN,,,,,
PALLET CONSULTANTS,Remit,,,,INVOICE,PALLET CONSULTANTS,1555 Melbourne Ave,,Haines City,FL,33844,United States,Eddie Dyess,(863) 422-3022,eddie.dyess@palletconsultants.com; lm@scrapmanagement.com
PALLET CONSULTANTS OF ATLANTA,Remit,,,,INVOICE,PALLET CONSULTANTS OF ATLANTA,2555 Moreland Ave. SE,,Atlanta,GA,30315,,Sasha Preesley,(404) 622-4500,sasha@palletconsultants.com
PALLET CONSULTANTS OF ATLANTA,Location,,,,"HAINES CITY, FL",PALLET CONSULTANTS OF ATLANTA,1555 Melbourne Ave,,Haines City,FL,33844,United States,Eddie Dyess,(863) 422-3022,eddie.dyess@palletconsultants.com; lm@ucsincny.com
PALLET EXCHANGE INC,Inv/Remit,,,,INVOICE,PALLET EXCHANGE INC,534 Hopkins St,,Buffalo,NY,14220,United States,Tom,(716) 823- 2400,palletexchange@aol.com; aa@scrapmanagement.com
PALLET EXPRESS INC,Remit,,,,INVOICE,PALLET EXPRESS INC,PO Box 1998,,Liberty,NC,27298,,Sue Roush Holt / Kathy Nigh,800-220-0987,sroush@palletexpress.com; knigh@palletexpress.com; lm@ucsincny.com
PALLET EXPRESS INC,Location,,,,"LIBERTY, NC",PALLET EXPRESS INC,6306 Old 421 Road,,Liberty,NC,27298,,Sue Roush Holt / Kathy Nigh,800-220-0987,sroush@palletexpress.com; knigh@palletexpress.com
PALLET LOGISTICS MANAGEMENT INC,Remit,,,,INVOICE,PALLET LOGISTICS MANAGEMENT INC,7100 Hazelwood Ave,,Hazelwood,MO,63042,United States,Karolyn Carmack,314-584-1846,k.carmack@plmgt.com
PALLET PRO INC,Inv/Remit,,,,INVOICE,PALLET PRO INC,2121 Willow park Rd,,Bethlehem,PA,18020,United States,Jon Sager,610.882.3111,palletpro@rcn.com; rp@scrapmanagement.com
PALLET RESOURCE,Inv/Remit,,,,INVOICE,PALLET RESOURCE,3371 99th Court NE,,Blaine,MN,55449,,Debbie,763-792-2882,accounting@palletresource.net
PALLET RESOURCE,Location,,,,"BLAINE, MN",PALLET RESOURCE,3125 101st Ave NE,,Blaine,MN,55449,,,,
PALLET SERVICES INC,Inv/Remit,,,,INVOICE,PALLET SERVICES INC,4055 Casilio Parkway,,Clarence,NY,14031,,Lou Ellis,(716) 873- 7700,lellis@palletservicesinc.com; aa@scrapmanagement.com
PALLET SERVICES INC,Location,,,,"ROCHESTER, NY",PALLET SERVICES INC,1681-C Lyell Ave,,Rochester,NY,14606,,,,
PALLET SERVICES LLC,Primary,,,,INVOICE,PALLET SERVICES LLC,3358 Gemini Dr,,Memphis,TN,38109,United States,Raymond Martinez,(901) 572-7200,palletservices@aol.com; rp@scrapmanagement.com
PALLET SERVICES LLC,Location,,,,PRIMARY ADDRESS,PALLET SERVICES LLC,1971 W Lumsden Rd,Suite 300,Brandon,FL,33511,,,,
,Remit,,,,REMIT,PALLET SERVICES LLC,1971 W. Lumsden Rd,Suite 300,"Brandon,",FL,33511,,,,
PALLET-TECH SOLUTIONS,Remit,,,,INVOICE,PALLET-TECH SOLUTIONS,PO Box 2246,,Fort Oglethorpe,GA,30742,,Robert Wilson,(423) 595-4411,robert.wilson@pallettechsolutions.com
PALLET-TECH SOLUTIONS,Location,,,,PRIMARY ADDRESS,PALLET-TECH SOLUTIONS,365 Patterson Ave,,Oglethorpe,GA,30742,,,,
PALOGIX SUPPLY CHAIN SERVICES LLC,Primary,,,,INVOICE,PALOGIX SUPPLY CHAIN SERVICES LLC,19176 Hall Road Suite 125,,Clinton Township,MI,48038,United States,Rylan Watson,586-221-1000,Rylan.Watson@palogix.com; rp@scrapmanagement.com
,Remit,,,,ALTERNATE ADDRESS,iGPS LOGISTICS LLC,5505 N CUMBERLAND AVE,SUITE 307,CHICAGO,IL,60656,,,,
0,Location,,,,AUSTELL GA,"PALOGIX SUPPLY CHAIN SERVICES, LLC.",7815 Third Flag PKWY,Suite 150,Austell,GA,30168,United States,Rylan Watson,404.942.5104,rylan.watson@palogix.com ; danielle.miller@palogix.com;rpereira@ucsincny.com
0,Location,,,,EARTH CITY,"PALOGIX SUPPLY CHAIN SERVICES, LLC.",4301 Rider trail north,Suite 500,Earth city,MO,63045,United States,,,
0,Location,,,,FISHER IN,"PALOGIX SUPPLY CHAIN SERVICES, LLC.",9910 N by Northeast Blvd,Ste. 100,Fishers,IN,46037,United States,,,
0,Location,,,,PRIMARY ADDRESS,"PALOGIX SUPPLY CHAIN SERVICES, LLC.",301 Railroad Ave,,Shiremanstown,PA,17011,United States,,,
0,Location,,,,Shiremantown,"PALOGIX SUPPLY CHAIN SERVICES, LLC.",301 Railroad Ave,ste. 200,Shiremanstown,PA,17011,United States,Trevor.Peterson,717-547-6561,Trevor.Peterson@palogix.com; camp.hill@palogix.com;scott.bettinger@palogix.com; Karen.kerstetter@palogix.com
PAL-SERV,Remit,,,,INVOICE,PAL-SERV,4100 Platinum Way,,Dallas,TX,75237,,Brenda,405-672-1155,mduff@plofa.com; palservokc@pal-serv.com; ib@scrapmanagement.com
PAL-SERV,Location,,,,GASTONIA,PAL-SERV,1224 Isley Drive,,Gastonia,NC,28052,United States,Kevin Ryan,704-861-6268,kevin.ryan@pal-serv.com; BTruett@plasolutions.com; ib@scrapmanagement.com
PAPER RECOVERY OF GEORGIA,Remit,,,,INVOICE,PAPER RECOVERY OF GEORGIA,501 East 6th Street SW,,"Rome,",GA,30161,,Peter Matsukis,,pmatsukis@recycleit.net
PAPER RECOVERY OF GEORGIA,Location,,,,ROME GA,PAPER RECOVERY OF GEORGIA,501 E 6th St,,Rome,GA,30161,,Peter Matsukis,,pmatsukis@recycleit.net
PARALLEL PRODUCTS,Primary,,,,INVOICE,PARALLEL PRODUCTS,100 Duchaine Blvd,,New Bedford,MA,2745,,Jaymison Dutra,(508) 884-5100,newbedford@parallelproducts.com; arielr@parallelproducts.com; jamess@parallelproducts.com; rp@scrapmanagement.com
PARALLEL PRODUCTS,Remit,,,,PRIMARY ADDRESS,PARALLEL PRODUCTS,PO Box 775347,,Chicago,IL,60677-5347,,,,
PARKER PALLET,Inv/Remit,,,,INVOICE,PARKER PALLET,85 Gibson Hwy,,Milan,TN,38358,United States,Kurt Parker,(731) 414-1342,kppallets@yahoo.com; aa@scrapmanagement.com
PATRICK INDUSTRIES INC,Remit,,,,INVOICE,PATRICK INDUSTRIES INC,107 W. Franklin St.,P.O. Box 638,Elkhart,IN,46515,,Thomas,800-331-2151,thompsd2@patrickind.com; sa@scrapmanagement.com
PATRICK INDUSTRIES INC,Location,,,,PRIMARY ADDRESS,ADORN Plant #140,57420 Nagy Dr.,PO BOX 638,Elkhart,IN,46574,,,,
PAUL TRANSPORTATION,Remit,,,,INVOICE,PAUL TRANSPORTATION,10612 Woodhollow Rd,,Mint Hill,NC,28227,,Avram Paul,,paultransportation@yahoo.com
PAWTUCKET RECYCLING ASSOC.,Remit,,,,PRIMARY,PAWTUCKET RECYCLING ASSOC.,DBA United Paper Stock,P O Box 415780,Boston,MA,02241-5780,,Vanda Hart,(401) 724-5700,VandaH@rwcb.com
PAWTUCKET RECYCLING ASSOC.,Location,,,,PAWTUCKET RECYCLING ASSOCIATES,PAWTUCKET RECYCLING/UNITED PAPER STOCK,33 India Street,,Pawtucket,RI,2860,United States,Vanda Hart,401-724-5700,VandaH@rwcb.com
PEACHEY PALLET,Inv/Remit,,,,INVOICE,PEACHEY PALLET,5278 Brush Valley Rd,,Rebersburg,PA,16872,,Louis,814-380-4493,peacheypallet@gmail.com; aakopyan@ucsincny.com
PECONIC RECYCLING & TRANSFER,Remit,,,,INVOICE,PECONIC RECYCLING & TRANSFER,560 Commerce Road,,Cutchogue,NY,11935,,Jon Divello,(631) 725- 1347,jdivello@mesliny.com; kbialeski@mesliny.com; ib@scrapmanagement.com
PEDESTAL PALLETS INC,Inv/Remit,,,,INVOICE,PEDESTAL PALLETS INC,PO Box 450,,Dunellen,NJ,8812,,Mike,732-208-3335,pedestalpallet@gmail.com
PEDESTAL PALLETS INC,Location,,,,DUNELLEN NJ,PEDESTAL PALLETS INC,777 north ave extention,,Dunellen,NJ,8812,,Mike,732-208-3335,pedestalpallet@gmail.com
PEFORMANCE FOOD GROUP - TN,Remit,,,,PRIMARY,PEFORMANCE FOOD GROUP - TN,825 Maddox-Simpson Pkwy,,Lebanon,TN,37087,,Chris Flynn,(615) 443-0077,cflynn@pfgcd.com;tsmith@pfgcd.com;cflynn@pfgcd.com;tsmith@pfgcd.com
PENN PALLET INC,Remit,,,,INVOICE,PENN PALLET INC,553 Indpendent Rd,,Greensburg,PA,16881,United States,Ashley K. Kusnierz,(814) 834-1700,AKusnierz@prime360.com; ib@scrapmanagement.com
PENN WASTE RECYCLING,Remit,,,,PRIMARY,PENN WASTE RECYCLING,PO BOX 3066,,YORK,PA,17402,,Tom Brenneman,(717) 577-8202,Tbrenneman@pennwaste.com; ekelly@pennwaste.com; ppolukhin@pennwaste.com; ib@ucsincny.com
PENN WASTE RECYCLING,Location,,,,YORK PA,PENN WASTE RECYCLING,85 Brick Yard Rd,,Manchester,PA,17445,United States,Tom Brenneman- Kelly- Pavel,(717) 577-8202,Tbrenneman@pennwaste.com; ib@ucsincny.com ;ekelly@pennwaste.com; ppolukhin@pennwaste.com
PERFORMANCE PALLET CORP,Remit,,,,INVOICE,PERFORMANCE PALLET CORP,112 N. Mainline Drive,,Seymour,WI,54165-1174,United States,John Robel,(920) 833-7839 x112,jrobel@perfcorp.com; ib@scrapmanagement.com
PERRIGO CO. INC.,Inv/Remit,,,,INVOICE,PERRIGO CO. INC.,1625 Bathgate Ave,,The Bronx,NY,10457,United States,Waldo Zoquier,860-914-0024,waldo.zoquier@perrigo.com
PETMATE,Inv/Remit,,,,INVOICE,PETMATE,PO Box 1246,,Arlington,TX,76004,United States,Chad Messimer,(817) 473-7242,"cmessimer@petmate.com,  ab@scrapmanagement.com"
PETMATE,Location,,,,"Mansfield, TX",PETMATE,600 Justice Lane,,Mansfield,TX,76063,United States,,,
PETOSKEY PLASTICS,Inv/Remit,,,,INVOICE,PETOSKEY PLASTICS,1100 West Grant St,,Hartford City,IN,47348,,Marie Passino,(231) 881-0807,MPassino@PetoskeyPlastics.com; ab@scrapmanagement.com
PETOSKEY PLASTICS,Location,,,,PRIMARY ADDRESS,PETOSKEY PLASTICS,1100 West Grant St,,Hartford City,IN,47348,,Eric Stone,,estone@petoskeyplastics.com
PETRO PALLET,Remit,,,,INVOICE,PETRO PALLET,575 Ridge Road,,Monmouth Junction,NJ,8852,United States,Tony Lanza Jr.,732-230-3287,tony@petropallet.com; aa@scrapmanagement.com
PF TRADING,Remit,,,,INVOICE,PF TRADING,104 Braley Road,,East Freetown,MA,2717,,Paul Frade,508-509-3645,paul@pftrading.com
PF TRADING,Location,,,,"NEW BEDFORD, MA",PF TRADING,781 Church Street,,New Bedford,MA,2745,,paul,508-509-3645,paul@pftrading.com
PFG CDC PERFORMANCE FOOD GROUP  LEBANON,Remit,,,,INVOICE,PFG CDC PERFORMANCE FOOD GROUP,825 Maddox Simpson,,LEBANON,TN,37090,,Brandon Weitzel,615-443-0077,brandon.weitzel@pfgc.com; Richard.Vaught@pfgc.com; aa@scrapmanagement.com
PFG-CUSTOMIZED NEW JERSEY,Remit,,,,PRIMARY,PFG-CUSTOMIZED NEW JERSEY,500 Highland Drive,Highland Business Park,Westampton,NJ,8060,,Bruce Krupa,(609) 518-1102,Bkrupa@pfgcd.com;Bkrupa@pfgcd.com
PFS TRANSPORTATION INC.,Remit,,,,PRIMARY,PFS TRANSPORTATION INC.,PO Box 1752,,Memphis,TN,38101-1752,,Wayne Wayne Cowan,(888) 490-7040,workorder@pfstransportation.com;workorder@pfstransportation.com
PHARMACEUTICAL ASSOCIATES,Inv/Remit,,,,INVOICE,PHARMACEUTICAL ASSOCIATES,1700 Perimeter Road,,Greenville,SC,29605,,Blaise Winch,,BWinch@paipharma.com
PHARMACEUTICAL ASSOCIATES,Location,,,,"HUNTSVILLE, AL",TRI RX,120 Vintage Dr NE,,Huntsville,AL,35811,,Blaise Winch,,BWinch@paipharma.com; teward@TriRx.com; mawilson@TriRx.com ;;BWinch@paipharma.com; teward@TriRx.com; mawilson@TriRx.com ;
PHASE SCIENTIFIC,Invoice,,,,INVOICE,PHASE SCIENTIFIC,10527 Garden Grove Blvd,,Garden Grove,CA,92843,,Joaquin Schmidt,(408) 915-1922,joaquin.schmidt@phasesci.com; ib@scrapmanagement.com
,Remit,,,,GARDEN GROVE CA,PHASE SCIENTIFIC,10527 Garden Grove Blvd,,Garden Grove,CA,92843,,Joaquin Schmidt,(408) 915-1922,joaquin.schmidt@phasesci.com;joaquin.schmidt@phasesci.com
PHILADELPHIA PLASTIC RECYCLING,Inv/Remit,,,,INVOICE,PHILADELPHIA PLASTIC RECYCLING,1013 Conshohocken Road,suite 209,Conshohocken,PA,19428,,Paul M Posner,484 530 0530,philaplast@cs.com; rpereira@ucsincny.com
PHILADELPHIA PLASTIC RECYCLING,Location,,,,HILDAGO TX,"PHILADELPHIA PLASTIC RECYCLING, INC.",1704 North International Blvd,,Hidalgo,TX,78557,United States,,,
PHILADELPHIA PLASTIC RECYCLING,Location,,,,"LAREDO, TX",UNITED INTERNATIONAL LOGISTICS,9021 SAN MATEO DR,Suite A,Laredo,TX,78045,,,,
PIKE PLASTICS RECYCLING LLC,Inv/Remit,,,,INVOICE,PIKE PLASTICS RECYCLING LLC,479 Industrial Park Dr,,Waverly,OH,45690,United States,Todd Nichols,(330) 464-8654,tnichols@pikeplastics.com
PINE RIDGE LANDFILL,Remit,,,,INVOICE,PINE RIDGE LANDFILL,105 Bailey Jester Road,,Griffin,GA,30224,United States,,,
PINNACLE RECYCLING LLC,Remit,,,,INVOICE,PINNACLE RECYCLING LLC,PO Box 309,,Itasca,IL,60143,United States,Adam Socket,877-330-8989,Asocket@PinnacleRecycling.com; srickert@pinnaclerecycling.com; rpereira@ucsincny.com
PINNACLE RECYCLING LLC,Location,,,,JACKSONVILLE TX,PINNACLE RECYCLING LLC,301 Tenna Steet,,Jacksonville,TX,75766,United States,Asocket,877-330-8989,Asocket@PinnacleRecycling.com; srickert@pinnaclerecycling.com; rpereira@ucsincny.com
PIONEER PAPERSTOCK,Remit,,,,INVOICE,PIONEER PAPERSTOCK,155 Irving Avenue North,,Minneapolis,MN,55405,United States,Eric Barsness,612-381-2186,ebarsness@pioneerintl.com; lm@scrapmanagement.com
PIONEER RECYCLING SERVICES LLC,Inv/Remit,,,,INVOICE,PIONEER RECYCLING SERVICES LLC,Attn:  Accounts Receivable,16810 SE 120th Avenue,Clackamas,OR,97015,United States,tinacarrillo,,tinacarrillo@pioneerrs.com; chrisdetwiler@pioneerrs.com; Valentina.Carrillo@WasteConnections.com; Kassie.Beachum@WasteConnections.com; Pedro.Torres@WasteConnections.com; ib@scrapmanagement.com
PIONEER RECYCLING SERVICES LLC,Location,,,,"CLACKAMAS, OR",PIONEER RECYCLING SERVICES LLC,16810 SE 120th Avenue,,Clackamas,OR,97015,United States,tinacarrillo,(503) 537-5428,tinacarrillo@pioneerrs.com; chrisdetwiler@pioneerrs.com; ib@scrapmanagement.com; ambarchevez@pioneerrs.com; doloressalamanca@pioneerrs.com;
PIONEER RECYCLING SERVICES LLC,Location,,,,"TACOMA, WA",PIONEER RECYCLING SERVICES LLC,4109 192nd St East,,Tacoma,WA,98446,United States,tinacarrillo,(253) 210-3777,tinacarrillo@pioneerrs.com; chrisdetwiler@pioneerrs.com; ib@scrapmanagement.com
PITT PENN RECYCLING CO LLC,Remit,,,,INVOICE,PITT PENN RECYCLING CO LLC,426 Freeport Road,PO Box 276,Creighton,PA,15030,United States,Patrick Sobotka,(724) 409-4522,patsobotka@pittpennrecycling.com; rpereira@ucsincny.com
PIVOT TRADING,Inv/Remit,,,,INVOICE,PIVOT TRADING,11601 W Hwy 290,Suite A101393,Austin,TX,78737,United States,Mike Largent,512-748-6604,mike@pivotplastic.com
PIVOT TRADING,Location,,,,"BERNE, IN",HARRIS MATERIALS,406 E Parr Rd,,Berne,IN,46711,United States,Mike Largent,,
PIVOT TRADING,Location,,,,"CAROLINA RECYCLE - ENNIS, TX",CAROLINA RECYCLE,2501 Brombeck,,Ennis,TX,75119,United States,Mike Largent,512-748-6604,mike@pivotplastic.com;mike@pivotplastic.com
PIVOT TRADING,Location,,,,"CAROLINA RECYCLING, ARLINGTON, TX",CAROLINA RECYCLING,2920 Avenue F,,Arlington,TX,76011,United States,Mike Largent,512-748-6604,mike@pivotplastic.com
PIVOT TRADING,Location,,,,"CARROLLTON, TX",PIVOT TRADING,2908 COMMODORE DR,,CARROLLTON,TX,75007,United States,Mike Largent,512-748-6604,mike@pivotplastic.com
PIVOT TRADING,Location,,,,"CSQUARE - ARLINGTON, TX",CSQUARE,3703 Ave E,,Arlington,TX,76011,United States,Mike Largent,512-748-6604,mike@pivotplastic.com
PIVOT TRADING,Location,,,,"LAPOLY - PLYMOUTH, IN",LAPOLY,911 Markley Dr,,Plymouth,IN,46563,United States,Mike Largent,512-748-6604,mike@pivotplastic.com
PIVOT TRADING,Location,,,,"PLASTIC SALVAGE - DENISON, TX",PLASTIC SALVAGE,700 W Coffin Street,,Denison,TX,75020,United States,Mike Largent,512-748-6604,mike@pivotplastic.com
PIVOT TRADING,Location,,,,"WHITEWRIGHT, TX",PIVOT TRADING,2747 Hwy 160,,Whitewright,TX,75491,United States,Mike Largent,512-748-6604,mike@pivotplastic.com
PLACON CORP,Inv/Remit,,,,INVOICE,PLACON CORP,6096 McKee Road,,Madison,WI,53719,United States,Conohan Corey,608-298-4036,cconohan@placon.com; accountspayables@placon.com
PLACON CORP,Location,,,,DELIVERY ADDRESS,PLACON CORP,6124 McKee Road,,Madison,WI,53719,United States,,,
PLANET RECYCLING,Inv/Remit,,,,INVOICE,PLANET RECYCLING,PO Box 150887,,Nashville,TN,37215,United States,Becky,615-390-2686,becky@planetrecycling.com; aa@scrapmanagement.com;
PLANET RECYCLING,Location,,,,"BESSEMER, AL",Red Mountain Retail/Ashley Homestore,410 Pine Valley Circle,,Bessemer,AL,35022,United States,Matt Baker,,
PLANET RECYCLING,Location,,,,"HSN - PINEY FLATS, TN",HSN,857 Mountain View Dr,,Piney Flats,TN,37686,United States,,,
PLANET RECYCLING,Location,,,,"KOCH - Morristown, TN",KOCH,1620 Progress Pkwy,,Morristown,TN,37813,United States,Tina Hurley,423-522-2240,
PLANET RECYCLING,Location,,,,LEWISBURG TN,3 J'S RECYCLING,1424 Higgs Rd.,,Lewisburg,TN,37091,United States,Jay Grooms,931-215-0981,
